year-index,filename,sizeW,sizeH,image_proportion,vis_type,Conference,Year,pageNum,Paper DOI,thumb_url,url,Paper type,Paper Title,Author,Keywords Author,paper_url
47,InfoVis.386.47.jpg,1387,395,0.163196,2,InfoVis,2019,8,10.1109/TVCG.2019.2934288,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.386.47.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.386.47.jpg,J,Common Fate for Animated Transitions in Visualization,Amira Chalbi;Jacob Ritchie;Deokgun Park;Jungu Choi;Nicolas Roussel;Niklas Elmqvist;Fanny Chevalier,"Gestalt laws,common fate,animated transitions,evaluation,motion",http://dx.doi.org/10.1109/TVCG.2019.2934288
48,InfoVis.386.48.jpg,497,281,0.041601,2,InfoVis,2019,9,10.1109/TVCG.2019.2934288,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.386.48.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.386.48.jpg,J,Common Fate for Animated Transitions in Visualization,Amira Chalbi;Jacob Ritchie;Deokgun Park;Jungu Choi;Nicolas Roussel;Niklas Elmqvist;Fanny Chevalier,"Gestalt laws,common fate,animated transitions,evaluation,motion",http://dx.doi.org/10.1109/TVCG.2019.2934288
49,InfoVis.525.49.jpg,1292,304,0.116997,2,InfoVis,2019,1,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.49.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.49.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
50,InfoVis.525.50.jpg,668,309,0.061485,10,InfoVis,2019,3,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.50.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.50.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
51,InfoVis.525.51.jpg,1435,390,0.166707,2,InfoVis,2019,3,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.51.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.51.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
52,InfoVis.525.52.jpg,688,1743,0.357210,4,InfoVis,2019,4,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.52.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.52.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
53,InfoVis.525.53.jpg,1438,1770,0.758175,4,InfoVis,2019,4,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.53.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.53.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
54,InfoVis.525.54.jpg,704,585,0.122678,11,InfoVis,2019,6,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.54.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.54.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
55,InfoVis.525.55.jpg,669,335,0.066759,4,InfoVis,2019,7,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.55.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.55.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
56,InfoVis.525.56.jpg,694,382,0.078970,4,InfoVis,2019,7,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.56.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.56.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
57,InfoVis.525.57.jpg,528,263,0.041364,11,InfoVis,2019,8,10.1109/TVCG.2019.2934395,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.525.57.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.525.57.jpg,J,The Impact of Immersion on Cluster Identification Tasks,M. Kraus;N. Weiler;D. Oelke;J. Kehrer;D. A. Keim;J. Fuchs,"Virtual reality,evaluation,visual analytics,clustering",http://dx.doi.org/10.1109/TVCG.2019.2934395
58,InfoVis.665.58.jpg,1305,689,0.267835,13,InfoVis,2019,1,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.58.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.58.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
59,InfoVis.665.59.jpg,1432,216,0.092137,2,InfoVis,2019,4,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.59.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.59.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
60,InfoVis.665.60.jpg,696,455,0.094332,10,InfoVis,2019,6,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.60.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.60.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
61,InfoVis.665.61.jpg,692,242,0.049884,2,InfoVis,2019,7,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.61.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.61.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
62,InfoVis.665.62.jpg,1434,747,0.319085,7,InfoVis,2019,7,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.62.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.62.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
63,InfoVis.665.63.jpg,1436,747,0.319530,11,InfoVis,2019,8,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.63.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.63.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
64,InfoVis.665.64.jpg,1444,664,0.285609,11,InfoVis,2019,9,10.1109/TVCG.2019.2934396,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.665.64.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.665.64.jpg,J,A Deep Generative Model for Graph Layout,Oh-Hyun Kwon;Kwan-Liu Ma,"Graph,network,visualization,layout,machine learning,deep learning,neural network,generative model,autoencoder",http://dx.doi.org/10.1109/TVCG.2019.2934396
65,InfoVis.364.65.jpg,1219,657,0.238565,2,InfoVis,2019,1,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.65.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.65.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
66,InfoVis.364.66.jpg,1416,439,0.185168,10,InfoVis,2019,2,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.66.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.66.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
67,InfoVis.364.67.jpg,1444,911,0.391853,2,InfoVis,2019,3,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.67.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.67.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
68,InfoVis.364.68.jpg,711,706,0.149524,2,InfoVis,2019,4,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.68.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.68.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
69,InfoVis.364.69.jpg,716,1077,0.229703,2,InfoVis,2019,4,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.69.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.69.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
70,InfoVis.364.70.jpg,1295,1822,0.702838,10,InfoVis,2019,6,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.70.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.70.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
71,InfoVis.364.71.jpg,706,611,0.128494,10,InfoVis,2019,7,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.71.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.71.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
72,InfoVis.364.72.jpg,701,125,0.026101,2,InfoVis,2019,7,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.72.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.72.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
73,InfoVis.364.73.jpg,708,361,0.076134,2,InfoVis,2019,8,10.1109/TVCG.2019.2934397,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.364.73.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.364.73.jpg,J,A Comparative Evaluation of Animation and Small Multiples for Trend Visualization on Mobile Phones,Matthew Brehmer;Bongshin Lee;Petra Isenberg;Eun Kyoung Choe,"Evaluation,graphical perception,mobile phones,trend visualization,animation,small multiples,crowdsourcing",http://dx.doi.org/10.1109/TVCG.2019.2934397
74,InfoVis.895.74.jpg,708,241,0.050826,2,InfoVis,2019,3,10.1109/TVCG.2019.2934398,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.895.74.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.895.74.jpg,J,DataShot: Automatic Generation of Fact Sheets from Tabular Data,Yun Wang;Zhida Sun;Haidong Zhang;Weiwei Cui;Ke Xu;Xiaojuan Ma;Dongmei Zhang,"Fact sheet,infographic,visualization,and automated design",http://dx.doi.org/10.1109/TVCG.2019.2934398
75,InfoVis.895.75.jpg,684,282,0.057457,4,InfoVis,2019,3,10.1109/TVCG.2019.2934398,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.895.75.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.895.75.jpg,J,DataShot: Automatic Generation of Fact Sheets from Tabular Data,Yun Wang;Zhida Sun;Haidong Zhang;Weiwei Cui;Ke Xu;Xiaojuan Ma;Dongmei Zhang,"Fact sheet,infographic,visualization,and automated design",http://dx.doi.org/10.1109/TVCG.2019.2934398
76,InfoVis.895.76.jpg,703,193,0.040416,2,InfoVis,2019,5,10.1109/TVCG.2019.2934398,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.895.76.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.895.76.jpg,J,DataShot: Automatic Generation of Fact Sheets from Tabular Data,Yun Wang;Zhida Sun;Haidong Zhang;Weiwei Cui;Ke Xu;Xiaojuan Ma;Dongmei Zhang,"Fact sheet,infographic,visualization,and automated design",http://dx.doi.org/10.1109/TVCG.2019.2934398
77,InfoVis.895.77.jpg,667,444,0.088216,2,InfoVis,2019,7,10.1109/TVCG.2019.2934398,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.895.77.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.895.77.jpg,J,DataShot: Automatic Generation of Fact Sheets from Tabular Data,Yun Wang;Zhida Sun;Haidong Zhang;Weiwei Cui;Ke Xu;Xiaojuan Ma;Dongmei Zhang,"Fact sheet,infographic,visualization,and automated design",http://dx.doi.org/10.1109/TVCG.2019.2934398
78,InfoVis.895.78.jpg,1431,622,0.265135,2,InfoVis,2019,7,10.1109/TVCG.2019.2934398,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.895.78.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.895.78.jpg,J,DataShot: Automatic Generation of Fact Sheets from Tabular Data,Yun Wang;Zhida Sun;Haidong Zhang;Weiwei Cui;Ke Xu;Xiaojuan Ma;Dongmei Zhang,"Fact sheet,infographic,visualization,and automated design",http://dx.doi.org/10.1109/TVCG.2019.2934398
79,InfoVis.853.79.jpg,1253,240,0.089578,2,InfoVis,2019,1,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.79.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.79.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
80,InfoVis.853.80.jpg,1419,872,0.368584,2,InfoVis,2019,2,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.80.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.80.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
81,InfoVis.853.81.jpg,685,224,0.045706,14,InfoVis,2019,3,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.81.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.81.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
82,InfoVis.853.82.jpg,636,562,0.106471,6,InfoVis,2019,3,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.82.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.82.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
83,InfoVis.853.83.jpg,628,316,0.059113,2,InfoVis,2019,4,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.83.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.83.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
84,InfoVis.853.84.jpg,600,506,0.090436,4,InfoVis,2019,4,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.84.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.84.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
85,InfoVis.853.85.jpg,1360,624,0.252791,10,InfoVis,2019,5,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.85.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.85.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
86,InfoVis.853.86.jpg,1395,307,0.127570,4,InfoVis,2019,6,10.1109/TVCG.2019.2934399,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019thumb/InfoVis.853.86.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2019/InfoVis.853.86.jpg,J,Illusion of Causality in Visualized Data,Cindy Xiong;Joel Shapiro;Jessica Hullman;Steven Franconeri,"Information Visualization,Correlation and Causation,Visualization Design,Reasoning Affordance",http://dx.doi.org/10.1109/TVCG.2019.2934399
