year-index,filename,Conference,Year,Paper DOI,thumb_url,cap_url,url,fileIndex,imageID,Paper type,Paper Title,Author,Keywords Author,paper_url,Paper FirstPage,Paper LastPage,globalIndex,recodeRank,img_width,img_height,isUP
767,InfoVis.599.104.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.104.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.104.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.770.png,I767,I767Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4770,4773,593,240,0
768,InfoVis.599.105.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.105.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.105.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.771.png,I768,I768Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4771,4774,660,228,0
769,InfoVis.599.106.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.106.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.106.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.772.png,I769,I769Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4772,4775,1204,508,0
770,InfoVis.599.107.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.107.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.107.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.773.png,I770,I770Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4773,4776,549,986,0
771,InfoVis.599.108.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.108.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.108.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.774.png,I771,I771Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4774,4777,718,126,0
772,InfoVis.599.97.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.97.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.97.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.764.png,I772,I772Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4775,4767,1115,352,0
773,InfoVis.599.98.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.98.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.98.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.765.png,I773,I773Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4776,4768,1266,1364,0
774,InfoVis.599.99.jpg,InfoVis,2015,10.1109/TVCG.2015.2467199,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.599.99.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.599.99.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.599.767.png,I774,I774Y2015,J,Visualizing Multiple Variables Across Scale and Geography,Sarah Goodwin;Jason Dykes;Aidan Slingsby;Cagatay Turkay,"Scale, Geography, Multivariate, Sensitivity Analysis, Variable Selection, Local Statistics, Geodemographics, Energy",http://dx.doi.org/10.1109/TVCG.2015.2467199,599,608,4777,4770,1076,338,0
775,InfoVis.609.71.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.71.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.71.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.775.png,I775,I775Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4778,4778,695,209,0
776,InfoVis.609.72.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.72.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.72.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.776.png,I776,I776Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4779,4779,692,378,0
777,InfoVis.609.74.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.74.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.74.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.777.png,I777,I777Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4780,4780,695,544,0
778,InfoVis.609.75.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.75.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.75.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.778.png,I778,I778Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4781,4781,1299,1469,0
779,InfoVis.609.76.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.76.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.76.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.779.png,I779,I779Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4782,4782,1156,1769,0
780,InfoVis.609.78.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.78.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.78.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.780.png,I780,I780Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4783,4783,1431,863,0
781,InfoVis.609.79.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.79.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.79.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.781.png,I781,I781Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4784,4784,1431,842,0
782,InfoVis.609.80.jpg,InfoVis,2015,10.1109/TVCG.2015.2467132,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.609.80.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.609.80.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.609.782.png,I782,I782Y2015,J,Optimal Sets of Projections of High-Dimensional Data,Dirk J. Lehmann;Holger Theisel,"Multivariate Projections, Star Coordinates, Radial Visualization, High-dimensional Data",http://dx.doi.org/10.1109/TVCG.2015.2467132,609,618,4785,4785,1330,1802,0
783,InfoVis.619.166.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.166.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.166.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.783.png,I783,I783Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4786,4786,671,337,0
784,InfoVis.619.167.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.167.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.167.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.784.png,I784,I784Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4787,4787,372,644,0
785,InfoVis.619.168.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.168.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.168.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.785.png,I785,I785Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4788,4788,682,239,0
786,InfoVis.619.169.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.169.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.169.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.786.png,I786,I786Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4789,4789,657,570,0
787,InfoVis.619.170.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.170.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.170.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.787.png,I787,I787Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4790,4790,692,554,0
788,InfoVis.619.171.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.171.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.171.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.788.png,I788,I788Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4791,4791,299,299,0
789,InfoVis.619.172.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.172.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.172.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.789.png,I789,I789Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4792,4792,652,306,0
790,InfoVis.619.173.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.173.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.173.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.790.png,I790,I790Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4793,4793,709,1097,0
791,InfoVis.619.174.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.174.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.174.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.791.png,I791,I791Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4794,4794,666,614,0
792,InfoVis.619.175.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.175.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.175.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.792.png,I792,I792Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4795,4795,668,290,0
793,InfoVis.619.176.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.176.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.176.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.793.png,I793,I793Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4796,4796,409,903,0
794,InfoVis.619.177.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.177.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.177.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.794.png,I794,I794Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4797,4797,641,218,0
795,InfoVis.619.178.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.178.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.178.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.795.png,I795,I795Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4798,4798,665,320,0
796,InfoVis.619.179.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.179.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.179.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.796.png,I796,I796Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4799,4799,508,159,0
797,InfoVis.619.180.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.180.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.180.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.797.png,I797,I797Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4800,4800,436,1195,0
798,InfoVis.619.181.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.181.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.181.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.798.png,I798,I798Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4801,4801,605,328,0
799,InfoVis.619.182.jpg,InfoVis,2015,10.1109/TVCG.2015.2467324,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015thumb/InfoVis.619.182.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2015WCap/InfoVis.619.182.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2015/InfoVis.619.799.png,I799,I799Y2015,J,A comparative study between RadViz and Star Coordinates,Manuel Rubio-Sánchez;Laura Raya;Francisco Díaz;Alberto Sanchez,"RadViz, Star coordinates, Exploratory data analysis, Cluster analysis, Classification, Outlier detection",http://dx.doi.org/10.1109/TVCG.2015.2467324,619,628,4802,4802,683,336,0
